Title,Released,Prod_Budget,Dom_Gross,World_Gross
The Shadow,1994-07-01,40000000.0,31835600.0,31835600.0
Spy Kids 3-D: Game Over,2003-07-25,40000000.0,111760631.0,167851995.0
"Life, or Something Like It",2002-04-26,40000000.0,14448589.0,14448589.0
Ishtar,1987-05-15,40000000.0,14375181.0,14375181.0
Bridge of Spies,2015-10-16,40000000.0,72313754.0,161513754.0
The Karate Kid,2010-06-11,40000000.0,176591618.0,351774938.0
Behind Enemy Lines,2001-11-30,40000000.0,58855732.0,58855732.0
Sweet November,2001-02-16,40000000.0,25288103.0,65754228.0
The Prestige,2006-10-20,40000000.0,53089891.0,104407366.0
Invincible,2006-08-25,40000000.0,57806952.0,58501127.0
Marie Antoinette,2006-10-20,40000000.0,15962471.0,60862471.0
Legal Eagles,1986-06-18,40000000.0,49851591.0,49851591.0
Baahubali: The Beginning,2015-07-10,40000000.0,6738000.0,26738000.0
Ride Along 2,2016-01-15,40000000.0,90862685.0,124246152.0
The Last Shot,2004-09-24,40000000.0,463730.0,463730.0
Duplex,2003-09-26,40000000.0,9652000.0,10070651.0
Scream 4,2011-04-15,40000000.0,38180928.0,95989590.0
Kiss of Death,1995-04-21,40000000.0,14942422.0,14942422.0
Mickey Blue Eyes,1999-08-20,40000000.0,33864342.0,53864342.0
Predators,2010-07-09,40000000.0,52000688.0,127234389.0
The Deep End of the Ocean,1999-03-12,40000000.0,13508635.0,13508635.0
Scream 3,2000-02-04,40000000.0,89138076.0,161838076.0
Unknown,2011-02-18,40000000.0,63686397.0,136123083.0
The Lake House,2006-06-16,40000000.0,52330111.0,114830111.0
Season of the Witch,2011-01-07,40000000.0,24827228.0,91126600.0
Big Miracle,2012-02-03,40000000.0,20157300.0,25693998.0
The Doors,1991-03-01,40000000.0,34416893.0,34416893.0
Amelia,2009-10-23,40000000.0,14279575.0,19756077.0
8MM,1999-02-26,40000000.0,36443442.0,96398826.0
Julie & Julia,2009-08-07,40000000.0,94125426.0,126646119.0
Renaissance Man,1994-06-03,40000000.0,24172899.0,24172899.0
Extremely Loud and Incredibly Close,2011-12-25,40000000.0,31847881.0,55247881.0
Victor Frankenstein,2015-11-25,40000000.0,5775076.0,33175076.0
The Warlords,2010-04-02,40000000.0,129078.0,38899792.0
Bram Stoker's Dracula,1992-11-13,40000000.0,82522790.0,215862692.0
Sunshine,2007-07-20,40000000.0,3688560.0,32030610.0
The Mexican,2001-03-02,40000000.0,66808615.0,145238250.0
Impostor,2002-01-04,40000000.0,6114237.0,7974607.0
Torque,2004-01-16,40000000.0,21176322.0,46176322.0
City Hall,1996-02-16,40000000.0,20278055.0,20278055.0
17 Again,2009-04-17,40000000.0,64167069.0,139474906.0
Aliens vs. Predator - Requiem,2007-12-25,40000000.0,41797066.0,128884494.0
Get Rich or Die Tryin',2005-11-09,40000000.0,30981850.0,46666955.0
The Island of Dr. Moreau,1996-08-23,40000000.0,27682712.0,27682712.0
Dumb and Dumber To,2014-11-14,40000000.0,86208010.0,141208010.0
Alfie,2004-11-05,40000000.0,13395939.0,35195939.0
The Guilt Trip,2012-12-19,40000000.0,37134215.0,41294674.0
Eight Below,2006-02-17,40000000.0,81612565.0,120612565.0
The Final Destination,2009-08-28,40000000.0,66477700.0,187384627.0
The Art of War,2000-08-25,40000000.0,30199105.0,30199105.0
A Million Ways to Die in The West,2014-05-30,40000000.0,42720965.0,86760995.0
The Other Boleyn Girl,2008-02-29,40000000.0,26814957.0,78269970.0
The Count of Monte Cristo,2002-01-25,40000000.0,54228104.0,75389090.0
Just Visiting,2001-04-06,40000000.0,4777007.0,16172200.0
FearDotCom,2002-08-30,40000000.0,13208023.0,13208023.0
Made of Honor,2008-05-02,40000000.0,46012734.0,106548738.0
Horrible Bosses 2,2014-11-26,40000000.0,54445357.0,105945357.0
Showgirls,1995-09-22,40000000.0,20350754.0,37750754.0
The Fantastic Mr. Fox,2009-11-13,40000000.0,21002919.0,47085064.0
The Lincoln Lawyer,2011-03-18,40000000.0,58009200.0,87145086.0
Dragon Nest Warriors' Dawn,2014-12-31,40000000.0,0.0,155403.0
The Proposal,2009-06-19,40000000.0,163958031.0,314709717.0
The Gunman,2015-03-20,40000000.0,10664749.0,13644292.0
Universal Soldier II: The Return,1999-08-20,40000000.0,10447421.0,10717421.0
Paranoia,2013-08-16,40000000.0,7388654.0,16173593.0
Drillbit Taylor,2008-03-21,40000000.0,32862104.0,49686263.0
The Out-of-Towners,1999-04-02,40000000.0,28544120.0,28544120.0
Soul Men,2008-11-07,40000000.0,12082391.0,12345883.0
Fifty Shades of Grey,2015-02-13,40000000.0,166167230.0,570978470.0
The Social Network,2010-10-01,40000000.0,96962694.0,224922135.0
Final Destination 5,2011-08-12,40000000.0,42587643.0,155011165.0
Double Jeopardy,1999-09-24,40000000.0,116735231.0,177835231.0
Red Cliff,2009-11-20,40000000.0,627047.0,119627047.0
A League of Their Own,1992-07-01,40000000.0,107533925.0,132440066.0
42,2013-04-12,40000000.0,95020213.0,97470701.0
Big Momma's House 2,2006-01-27,40000000.0,70165972.0,137047376.0
Lucy,2014-07-25,40000000.0,126573960.0,457507776.0
The Rainmaker,1997-11-21,40000000.0,45916769.0,45916769.0
Secret Window,2004-03-12,40000000.0,47958031.0,92111551.0
Quest for Camelot,1998-05-15,40000000.0,22772500.0,38172500.0
A Time to Kill,1996-07-24,40000000.0,108766007.0,152266007.0
The Hunting Party,2007-09-07,40000000.0,876671.0,7729552.0
Ri¢hie Ri¢h,1994-12-21,40000000.0,38087756.0,38087756.0
Vantage Point,2008-02-22,40000000.0,72266306.0,150886329.0
Bless the Child,2000-08-11,40000000.0,29374178.0,40435694.0
Pay it Forward,2000-10-20,40000000.0,33508922.0,55696705.0
Cheaper by the Dozen,2003-12-25,40000000.0,138614544.0,189714544.0
Rent,2005-11-23,40000000.0,29077547.0,31670620.0
Extreme Ops,2002-11-27,40000000.0,4835968.0,12624471.0
Colombiana,2011-08-26,40000000.0,36665854.0,72295262.0
Un monstre à Paris ,2013-04-16,40000000.0,0.0,27000381.0
Pirates,1986-07-01,40000000.0,1641825.0,6341825.0
Shallow Hal,2001-11-09,40000000.0,70836296.0,70836296.0
Paul,2011-03-18,40000000.0,37412945.0,101162106.0
Grudge Match,2013-12-25,40000000.0,29807260.0,69807260.0
Shall We Dance?,2004-10-15,40000000.0,57887882.0,118097882.0
The Reaping,2007-04-05,40000000.0,25126214.0,62226214.0
Amistad,1997-12-12,40000000.0,44212592.0,58250151.0
Gothika,2003-11-21,40000000.0,59588068.0,141484812.0
Cirque du Freak: The Vampire's Assistant,2009-10-23,40000000.0,14046595.0,39753957.0
Snowpiercer,2014-06-27,40000000.0,4563029.0,88069880.0
The Odd Life of Timothy Green,2012-08-15,40000000.0,51853450.0,55249159.0
A Thousand Words,2012-03-09,40000000.0,18450127.0,20790486.0
The Intern,2015-09-25,40000000.0,75764672.0,197232734.0
The Wedding Crashers,2005-07-15,40000000.0,209218368.0,283218368.0
Get Carter,2000-10-06,40000000.0,14967182.0,19417182.0
Sex Tape,2014-07-18,40000000.0,38543473.0,126069509.0
Raise the Titanic,1980-08-01,40000000.0,7000000.0,7000000.0
Hanging Up,2000-02-18,40000000.0,36037909.0,51867723.0
New York Minute,2004-05-07,40000000.0,14018364.0,21215882.0
Morning Glory,2010-11-10,40000000.0,31011732.0,59795070.0
City by the Sea,2002-09-06,40000000.0,22433915.0,22433915.0
Memoirs of an Invisible Man,1992-02-28,40000000.0,14358033.0,14358033.0
Sin City,2005-04-01,40000000.0,74103820.0,158753820.0
Back to the Future Part II,1989-11-22,40000000.0,118450002.0,332000000.0
He's Just Not That Into You,2009-02-06,40000000.0,93953653.0,181053657.0
The Talented Mr. Ripley,1999-12-24,40000000.0,81292135.0,128792135.0
Scary Movie 4,2006-04-14,40000000.0,90710620.0,178710620.0
Autumn in New York,2000-08-11,40000000.0,37752931.0,90717684.0
Escape From Planet Earth,2013-02-15,40000000.0,57012977.0,74156610.0
Delgo,2008-12-12,40000000.0,915840.0,915840.0
"I Love You, Man",2009-03-20,40000000.0,71440011.0,91729503.0
The Conjuring 2: The Enfield Poltergeist,2016-06-10,40000000.0,96621770.0,275421770.0
Ray,2004-10-29,40000000.0,75305995.0,124823094.0
American Hustle,2013-12-13,40000000.0,150117807.0,257878294.0
The Sixth Sense,1999-08-06,40000000.0,293506292.0,672806292.0
Get Hard,2015-03-27,40000000.0,90411453.0,106511453.0
JFK,1991-12-20,40000000.0,70405498.0,205400000.0
The Other Woman,2014-04-25,40000000.0,83911193.0,195111193.0
Music and Lyrics,2007-02-14,40000000.0,50572589.0,146300356.0
Against the Ropes,2004-02-20,39000000.0,5881504.0,6429865.0
Serenity,2005-09-30,39000000.0,25514517.0,40319440.0
Sgt. Bilko,1996-03-29,39000000.0,30356589.0,37956589.0
Frankenweenie,2012-10-05,39000000.0,35287788.0,81150788.0
Because I Said So,2007-02-02,39000000.0,42674040.0,69538833.0
The Time Traveler's Wife,2009-08-14,39000000.0,63414846.0,102332135.0
Superman III,1983-06-17,39000000.0,59950623.0,59950623.0
Yi dai zong shi,2013-08-23,38600000.0,6594959.0,57987299.0
Sweet Home Alabama,2002-09-27,38000000.0,127214072.0,182365114.0
The Hurricane,1999-12-29,38000000.0,50699241.0,73956241.0
Water for Elephants,2011-04-22,38000000.0,58709717.0,116809717.0
Rush,2013-09-20,38000000.0,26947624.0,98230839.0
The 5th Wave,2016-01-22,38000000.0,34912982.0,110678636.0
The Thing,2011-10-14,38000000.0,16928670.0,27501814.0
Angel Eyes,2001-05-18,38000000.0,24044532.0,29544532.0
Switchback,1997-10-31,38000000.0,6504442.0,6504442.0
Spy Kids 2: The Island of Lost Dreams,2002-08-07,38000000.0,85846296.0,119721296.0
Enough,2002-05-24,38000000.0,39177215.0,50970660.0
Riddick,2013-09-06,38000000.0,42025135.0,94763758.0
Rock Star,2001-09-07,38000000.0,16991902.0,19317765.0
City of Ember,2008-10-10,38000000.0,7871693.0,17830244.0
Heartbreakers,2001-03-23,38000000.0,40334024.0,57753825.0
Life as We Know It,2010-10-08,38000000.0,53374681.0,105887837.0
Mouse Hunt,1997-12-19,38000000.0,61894591.0,61894591.0
Paul Blart: Mall Cop 2,2015-04-17,38000000.0,71038190.0,107597242.0
Star Trek: Generations,1994-11-18,38000000.0,75671262.0,120000000.0
Joe Somebody,2001-12-21,38000000.0,22770864.0,24515990.0
The Ninth Gate,2000-03-10,38000000.0,18653746.0,58394308.0
Push,2009-02-06,38000000.0,31811527.0,44411527.0
Extreme Measures,1996-09-27,38000000.0,17378193.0,17378193.0
The Fast and the Furious,2001-06-22,38000000.0,144512310.0,206512310.0
Virgin Territory,2008-08-26,38000000.0,0.0,5473041.0
Texas Rangers,2001-11-30,38000000.0,623374.0,623374.0
White Squall,1996-02-02,38000000.0,10229300.0,10229300.0
The Ugly Truth,2009-07-24,38000000.0,88915214.0,205298907.0
The Master,2012-09-14,37500000.0,16247159.0,58792011.0
The Express,2008-10-04,37500000.0,9793406.0,9813309.0
What to Expect When You're Expecting,2012-05-18,37500000.0,41152203.0,120925697.0
The Rite,2011-01-28,37000000.0,33047633.0,97143987.0
Aloha,2015-05-29,37000000.0,21052030.0,24935799.0
Burn After Reading,2008-09-12,37000000.0,60355347.0,168167798.0
The Town,2010-09-17,37000000.0,92186262.0,152566881.0
How to be Single,2016-02-12,37000000.0,46843513.0,99595932.0
Creed,2015-11-25,37000000.0,109767581.0,173567581.0
Space Chimps,2008-07-18,37000000.0,30105968.0,67029956.0
We're the Millers,2013-08-07,37000000.0,150394119.0,267816276.0
Dolphin Tale,2011-09-23,37000000.0,72286779.0,96068724.0
Twilight,2008-11-21,37000000.0,192769854.0,402280159.0
Magnolia,1999-12-17,37000000.0,22450975.0,48446802.0
Cop Out,2010-02-26,37000000.0,44875481.0,55909910.0
Nim's Island,2008-04-04,37000000.0,48006762.0,101857425.0
Obitaemyy ostrov,2009-12-31,36500000.0,0.0,15000000.0
Hot Tub Time Machine,2010-03-26,36000000.0,50269859.0,65967750.0
Breakdown,1997-05-02,36000000.0,50159144.0,50159144.0
Ghosts of Mississippi,1996-12-20,36000000.0,13052741.0,13052741.0
Isn't She Great,2000-01-28,36000000.0,2954405.0,2954405.0
There Be Dragons,2011-05-06,36000000.0,1069334.0,4020990.0
Reindeer Games,2000-02-25,36000000.0,23360779.0,23360779.0
Dolphin Tale 2,2014-09-12,36000000.0,42024533.0,57824533.0
Blue Streak,1999-09-17,36000000.0,68208190.0,117448157.0
Gnomeo and Juliet,2011-02-11,36000000.0,99967670.0,193737977.0
Never Say Never Again,1983-10-07,36000000.0,55500000.0,160000000.0
Gattaca,1997-10-24,36000000.0,12532777.0,12532777.0
John Q,2002-02-15,36000000.0,71026631.0,102226631.0
A Man Apart,2003-04-04,36000000.0,26500000.0,43797731.0
Snow Falling on Cedars,1999-12-24,36000000.0,14378353.0,14378353.0
Yip Man 3,2016-01-22,36000000.0,2679437.0,156835197.0
Head of State,2003-03-28,35200000.0,37788228.0,38283765.0
Biutiful,2010-01-21,35000000.0,5101237.0,24687524.0
Luther,2003-09-26,35000000.0,5781086.0,32738814.0
Nanny McPhee and the Big Bang,2010-08-20,35000000.0,29197642.0,97799865.0
The Bad News Bears,2005-07-22,35000000.0,32868349.0,33500620.0
License to Wed,2007-07-03,35000000.0,43799818.0,70187088.0
The Ladykillers,2004-03-26,35000000.0,39692139.0,77392139.0
Punisher: War Zone,2008-12-05,35000000.0,8050977.0,10157534.0
Star Trek: The Motion Picture,1979-12-07,35000000.0,82258456.0,139000000.0
Alex Cross,2012-10-19,35000000.0,25888412.0,35426759.0
The Order,2003-09-05,35000000.0,7659747.0,11559747.0
Malcolm X,1992-11-18,35000000.0,48169910.0,48169910.0
Austin Powers: The Spy Who Shagged Me,1999-06-10,35000000.0,206040085.0,310332636.0
J. Edgar,2011-11-09,35000000.0,37306030.0,84606030.0
Batman,1989-06-23,35000000.0,251188924.0,411348924.0
Jersey Girl,2004-03-26,35000000.0,25266129.0,37066129.0
Identity Thief,2013-02-08,35000000.0,134506920.0,175361578.0
Wimbledon,2004-09-17,35000000.0,16862585.0,41666476.0
The X-Files: I Want to Believe,2008-07-25,35000000.0,20982478.0,68170792.0
Queen of the Damned,2002-02-22,35000000.0,30307804.0,30307804.0
Abduction,2011-09-23,35000000.0,28087155.0,86648359.0
The Fountain,2006-11-22,35000000.0,10144010.0,15461638.0
Lethal Weapon 3,1992-05-15,35000000.0,144731527.0,319700000.0
Wonder Boys,2000-02-23,35000000.0,19389454.0,33422485.0
Guess Who,2005-03-25,35000000.0,68915888.0,102115888.0
Secretariat,2010-10-08,35000000.0,59699513.0,60376247.0
L.A. Confidential,1997-09-19,35000000.0,64604977.0,126204977.0
This is 40,2012-12-21,35000000.0,67544505.0,90221182.0
In & Out,1997-09-19,35000000.0,63826569.0,83226569.0
Ella Enchanted,2004-04-09,35000000.0,22913677.0,22913677.0
Valiant,2005-08-19,35000000.0,19478106.0,64188387.0
Old Dogs,2009-11-25,35000000.0,49492060.0,95104304.0
Closer,2004-12-03,35000000.0,33987757.0,115476509.0
The Pianist,2002-12-27,35000000.0,32519322.0,111854182.0
TMNT,2007-03-23,35000000.0,54149098.0,96096018.0
21,2008-03-21,35000000.0,81159365.0,157852532.0
Mandela: Long Walk to Freedom,2013-11-29,35000000.0,8323085.0,27480015.0
Broken City,2013-01-18,35000000.0,19701164.0,34480045.0
A Nightmare on Elm Street,2010-04-30,35000000.0,63075011.0,117729621.0
From Hell,2001-10-19,35000000.0,31598308.0,68712365.0
Predator 2,1990-11-21,35000000.0,28317513.0,54768418.0
The Back-up Plan,2010-04-23,35000000.0,37490007.0,75281179.0
Whiteout,2009-09-11,35000000.0,10275638.0,12254746.0
Black Water Transit,2008-12-31,35000000.0,0.0,0.0
Hoffa,1992-12-25,35000000.0,23365858.0,28391473.0
Cursed,2005-02-25,35000000.0,19294901.0,25114901.0
Rush Hour,1998-09-18,35000000.0,141186864.0,245300000.0
Ride With the Devil,1999-11-24,35000000.0,630779.0,630779.0
Underworld 3: Rise of the Lycans,2009-01-23,35000000.0,45802315.0,89102315.0
Must Love Dogs,2005-07-29,35000000.0,43894863.0,58894863.0
The Devil Wears Prada,2006-06-30,35000000.0,124740460.0,326073155.0
Max Payne,2008-10-17,35000000.0,40687294.0,85761789.0
Sky High,2005-07-29,35000000.0,63939454.0,83109359.0
Le hussard sur le toit,1996-04-19,35000000.0,1320043.0,1320043.0
The Four Feathers,2002-09-20,35000000.0,18306166.0,29882645.0
The Nativity Story,2006-12-01,35000000.0,37629831.0,46309644.0
Flight of the Intruder,1991-01-18,35000000.0,14471440.0,14471440.0
Playing for Keeps,1986-10-03,35000000.0,2000000.0,2000000.0
Mirrors,2008-08-15,35000000.0,30691439.0,77220596.0
Parker,2013-01-25,35000000.0,17616641.0,48543388.0
The Tree of Life,2011-05-27,35000000.0,13305665.0,61721826.0
Street Fighter,1994-12-23,35000000.0,33423000.0,99423000.0
Warriors of Virtue,1997-05-02,35000000.0,6448817.0,6448817.0
Bandidas,2006-09-22,35000000.0,0.0,19282590.0
Radio Flyer,1992-02-21,35000000.0,4651977.0,4651977.0
True Grit,2010-12-22,35000000.0,171243005.0,252276928.0
Flash Gordon,1980-12-05,35000000.0,27107960.0,27107960.0
Sabotage,2014-03-28,35000000.0,10508518.0,18376443.0
Lion of the Desert,1980-01-01,35000000.0,1500000.0,1500000.0
Superhero Movie,2008-03-28,35000000.0,26638520.0,73026302.0
Midnight in the Garden of Good and Evil,1997-11-21,35000000.0,25078937.0,25078937.0
Radio,2003-10-24,35000000.0,52333738.0,53293628.0
Donnie Brasco,1997-02-28,35000000.0,41954997.0,65303052.0
Friends with Benefits,2011-07-22,35000000.0,55802754.0,146595891.0
A Good Year,2006-11-10,35000000.0,7459300.0,42064105.0
Hot Pursuit,2015-05-08,35000000.0,34580201.0,45680201.0
Zoom,2006-08-11,35000000.0,11989328.0,12506188.0
Trainwreck,2015-07-17,35000000.0,110038130.0,140561831.0
American Outlaws,2001-08-17,35000000.0,13264986.0,13264986.0
The Hangover,2009-06-05,35000000.0,277322503.0,465764086.0
Unfinished Business,2015-03-06,35000000.0,10219501.0,12819501.0
Furry Vengeance,2010-04-30,35000000.0,17630465.0,39340177.0
Horrible Bosses,2011-07-08,35000000.0,117538559.0,212417601.0
The Shipping News,2001-12-25,35000000.0,11405825.0,24405825.0
The Lovers,2015-03-13,35000000.0,0.0,11106.0
Blast from the Past,1999-02-12,35000000.0,26613620.0,26613620.0
Neighbors 2: Sorority Rising,2016-05-20,35000000.0,55171265.0,100977646.0
The Blind Side,2009-11-20,35000000.0,255959475.0,305705794.0
Spy Kids,2001-03-30,35000000.0,112692062.0,197692062.0
Resident Evil,2002-03-15,35000000.0,40119709.0,103787401.0
In Time,2011-10-28,35000000.0,37553932.0,165103952.0
Smilla's Sense of Snow,1997-02-28,35000000.0,2221994.0,2221994.0
Premium Rush,2012-08-24,35000000.0,20275446.0,31393201.0
The Young Victoria,2009-12-18,35000000.0,11001272.0,31878891.0
Bounce,2000-11-17,35000000.0,36805288.0,53425292.0
Lions for Lambs,2007-11-09,35000000.0,14998070.0,63211088.0
Black Knight,2001-11-21,35000000.0,33422806.0,33422806.0
Femme Fatale,2002-11-06,35000000.0,6630252.0,16830252.0
Untraceable,2008-01-25,35000000.0,28687835.0,52649951.0
Heist,2001-11-09,35000000.0,23483357.0,28906817.0
Species,1995-07-07,35000000.0,60054449.0,113354449.0
Cape Fear,1991-11-15,35000000.0,79091969.0,182291969.0
The Benchwarmers,2006-04-07,35000000.0,59843754.0,65063726.0
Bait,2000-09-15,35000000.0,15325127.0,15471969.0
Walk Hard: The Dewey Cox Story,2007-12-21,35000000.0,18317151.0,20606053.0
Concussion,2015-12-25,35000000.0,34531832.0,50359876.0
What Happens in Vegas...,2008-05-03,35000000.0,80277646.0,218535708.0
The Man in the Iron Mask,1998-03-13,35000000.0,56968169.0,56968169.0
Bound by Honor,1993-04-16,35000000.0,4496583.0,4496583.0
Saving Mr. Banks,2013-12-13,35000000.0,83299761.0,114962525.0
The Walk,2015-09-30,35000000.0,10137502.0,61173364.0
Knock Off,1998-09-04,35000000.0,10319915.0,10319915.0
The Cell,2000-08-18,35000000.0,61280963.0,85911226.0
Poltergeist,2015-05-22,35000000.0,47425125.0,95825125.0
Dungeons and Dragons,2000-12-08,35000000.0,15185241.0,33771965.0
Something Borrowed,2011-05-06,35000000.0,39046489.0,65084116.0
House of Wax,2005-05-06,35000000.0,32064800.0,70064800.0
The English Patient,1996-11-15,35000000.0,78716374.0,231716374.0
The Darkest Hour,2011-12-25,34800000.0,21443494.0,62831715.0
The Maze Runner,2014-09-19,34000000.0,102427862.0,348319861.0
Thunder and the House of Magic,2014-09-05,34000000.0,4091.0,10392666.0
I Dreamed of Africa,2000-05-05,34000000.0,6543194.0,6543194.0
Chill Factor,1999-09-01,34000000.0,11263966.0,11263966.0
The Longest Ride,2015-04-10,34000000.0,37446117.0,63802928.0
The Astronaut's Wife,1999-08-27,34000000.0,10672566.0,10672566.0
The Age of Innocence,1993-09-17,34000000.0,32014993.0,32014993.0
Gake no ue no Ponyo,2009-08-14,34000000.0,15090399.0,205312666.0
Reds,1981-12-04,33500000.0,50000000.0,50000000.0
Goal! The Dream Begins,2006-05-12,33000000.0,4283255.0,27610873.0
Big Momma's House,2000-06-02,33000000.0,117559438.0,173559438.0
Rings,2016-10-28,33000000.0,0.0,0.0
Snakes on a Plane,2006-08-18,33000000.0,34020814.0,62020814.0
The Young and Prodigious T.S. Spivet,2015-07-31,33000000.0,176847.0,357687.0
A Few Good Men,1992-12-11,33000000.0,141340178.0,236500000.0
Doomsday,2008-03-14,33000000.0,11008770.0,21621188.0
Pushing Tin,1999-04-23,33000000.0,8408835.0,8408835.0
The Watcher,2000-09-08,33000000.0,28946615.0,47267829.0
